
===== Simulation  =====
Queue 15: [452,24,5/7]; (537,28,6); (396,30,8); (32,32,8); (577,32,7); (910,34,4); (309,37,9); (60,40,4); (443,40,7); (965,41,4); (697,44,3); (58,45,9); (678,46,9); (875,49,4); (343,50,3); (793,52,6); (892,55,7); (668,58,8); (454,59,9); (781,61,8); (602,63,7); (506,65,5); (141,67,6); (546,67,3); (942,68,6); 
Queue 16: [14,28,5/5]; (581,28,4); (430,30,3); (851,32,7); (42,35,4); (438,35,3); (642,37,5); (111,40,4); (463,40,6); (982,41,8); (35,44,9); (703,44,4); (737,46,7); (898,49,5); (232,53,4); (484,53,4); (893,55,8); (705,58,8); (156,60,4); (819,61,3); (608,63,5); (566,65,5); (587,67,9); (46,69,7); (130,69,7); 
Queue 17: (455,27,6); (661,28,4); (507,30,7); (62,32,8); (206,33,7); (472,35,4); (674,37,5); (878,38,5); (522,40,9); (180,42,6); (796,44,5); (221,46,6); (868,46,6); (448,50,8); (188,51,6); (493,53,8); (946,55,5); (806,58,7); (157,60,6); (830,61,5); (635,63,3); (568,65,7); (676,67,4); (145,69,6); (266,70,3); 
Queue 18: [652,24,8/9]; (247,25,6); (690,28,6); (511,30,6); (243,33,7); (53,35,3); (634,35,8); (801,37,4); (610,40,5); (245,42,7); (233,44,8); (839,44,8); (940,46,5); (728,50,5); (401,53,3); (591,53,6); (994,55,3); (886,58,9); (840,61,7); (110,63,3); (731,63,8); (768,65,8); (743,67,9); (105,68,5); (364,69,3); 
Queue 19: [759,28,3/4]; (310,29,5); (549,30,6); (326,33,8); (638,35,9); (151,36,9); (903,38,6); (681,40,8); (778,42,6); (235,44,7); (862,44,3); (787,47,3); (735,50,8); (647,53,4); (260,54,6); (411,56,3); (538,59,6); (429,60,5); (871,61,4); (865,63,7); (37,64,9); (784,65,5); (842,67,4); (168,68,8); (391,69,3); 
Queue 20: [864,24,5/8]; (487,25,3); (798,28,7); (597,30,6); (3,33,3); (446,33,7); (657,35,9); (908,38,6); (882,40,5); (29,42,4); (837,42,7); (900,44,4); (807,47,6); (766,50,9); (366,51,7); (691,53,8); (561,56,7); (144,57,6); (751,59,4); (939,61,6); (988,63,5); (876,65,4); (395,66,6); (950,67,5); (422,69,7); 

Time 71
Waiting clients: (95,72,5); (160,72,7); (192,72,5); (398,72,5); (462,72,5); (500,72,4); (569,72,5); (596,72,6); (648,72,7); (758,72,5); (890,72,4); (948,72,5); (249,73,3); (390,73,4); (491,73,4); (539,73,9); (547,73,7); (704,73,6); (718,73,5); (15,74,6); (100,74,9); (494,74,3); (495,74,5); (525,74,8); (556,74,6); (772,74,6); (788,74,6); (805,74,4); (814,74,6); (39,75,7); (87,75,3); (161,75,4); (289,75,9); (333,75,9); (541,75,5); (575,75,7); (600,75,9); (616,75,7); (711,75,4); (824,75,3); (976,75,4); (83,76,8); (122,76,7); (231,76,7); (234,76,3); (404,76,5); (584,76,7); (630,76,4); (745,76,3); (821,76,3); (829,76,4); (841,76,3); (12,77,5); (225,77,3); (290,77,6); (320,77,7); (365,77,3); (503,77,7); (517,77,3); (535,77,6); (543,77,5); (729,77,9); (874,77,6); (86,78,3); (104,78,5); (244,78,7); (325,78,7); (559,78,3); (573,78,3); (733,78,6); (848,78,5); (906,78,8); (930,78,7); (986,78,8); (66,79,9); (308,79,8); (380,79,4); (626,79,7); (856,79,6); (916,79,7); (8,80,7); (76,80,4); (194,80,4); (394,80,7); (471,80,7); (558,80,4); (615,80,3); (660,80,5); (666,80,7); (754,80,6); (960,80,9); (963,80,6); (68,81,4); (128,81,6); (189,81,3); (196,81,9); (246,81,3); (397,81,8); (520,81,7); (524,81,8); (567,81,3); (663,81,5); (684,81,8); (861,81,7); (863,81,9); (889,81,6); (933,81,5); (179,82,8); (345,82,8); (356,82,7); (444,82,6); (562,82,3); (592,82,5); (633,82,9); (639,82,8); (689,82,3); (934,82,5); (987,82,3); (41,83,5); (56,83,4); (123,83,5); (256,83,7); (312,83,5); (336,83,3); (431,83,8); (526,83,9); (589,83,8); (730,83,7); (786,83,3); (845,83,5); (895,83,6); (904,83,6); (917,83,9); (368,84,6); (385,84,7); (420,84,6); (509,84,8); (516,84,8); (625,84,5); (658,84,5); (732,84,7); (736,84,7); (853,84,5); (866,84,6); (57,85,8); (81,85,5); (96,85,4); (265,85,4); (277,85,3); (293,85,4); (297,85,5); (363,85,7); (382,85,7); (533,85,4); (565,85,8); (595,85,7); (775,85,4); (981,85,5); (993,85,9); (38,86,7); (44,86,6); (152,86,5); (183,86,7); (215,86,9); (261,86,8); (287,86,9); (474,86,8); (490,86,6); (693,86,8); (706,86,5); (769,86,6); (789,86,9); (816,86,7); (147,87,4); (149,87,5); (428,87,4); (540,87,9); (650,87,4); (667,87,7); (679,87,5); (695,87,8); (720,87,5); (785,87,3); (43,88,9); (49,88,9); (73,88,7); (315,88,6); (414,88,6); (532,88,4); (554,88,5); (611,88,3); (762,88,9); (920,88,6); (964,88,4); (45,89,5); (117,89,4); (316,89,4); (335,89,4); (498,89,6); (505,89,9); (746,89,8); (838,89,4); (846,89,5); (896,89,5); (978,89,7); (979,89,4); (18,90,7); (20,90,4); (159,90,7); (269,90,8); (637,90,6); (765,90,4); (815,90,4); (905,90,3); (929,90,6); (27,91,3); (59,91,9); (78,91,6); (222,91,4); (223,91,8); (372,91,3); (527,91,3); (714,91,3); (800,91,6); (881,91,3); (894,91,9); (164,92,7); (613,92,6); (623,92,4); (919,92,3); (209,93,5); (224,93,4); (264,93,6); (299,93,4); (427,93,8); (456,93,4); (457,93,3); (485,93,7); (534,93,7); (572,93,7); (622,93,5); (747,93,4); (808,93,5); (859,93,9); (927,93,3); (931,93,5); (74,94,6); (143,94,9); (154,94,9); (311,94,5); (350,94,4); (701,94,8); (850,94,6); (914,94,3); (958,94,8); (61,95,9); (273,95,8); (423,95,9); (155,96,7); (165,96,4); (214,96,6); (251,96,7); (306,96,4); (392,96,7); (473,96,4); (588,96,4); (594,96,4); (669,96,7); (675,96,5); (692,96,4); (716,96,5); (925,96,8); (5,97,5); (17,97,5); (79,97,9); (138,97,8); (200,97,8); (283,97,3); (319,97,3); (328,97,7); (329,97,4); (424,97,4); (449,97,6); (550,97,8); (849,97,8); (983,97,9); (201,98,8); (307,98,4); (400,98,4); (416,98,7); (586,98,8); (598,98,9); (604,98,3); (673,98,7); (873,98,4); (992,98,5); (153,99,3); (187,99,7); (207,99,5); (373,99,4); (384,99,4); (564,99,7); (585,99,4); (624,99,7); (782,99,4); (790,99,4); (85,100,8); (298,100,8); (514,100,9); (607,100,6); (672,100,9); (722,100,9); (836,100,5); (887,100,7); 
Queue 1: [102,28,4/5]; (804,28,3); (620,30,4); (470,33,9); (69,34,7); (763,35,6); (34,38,8); (974,38,8); (911,40,8); (967,42,7); (94,45,9); (843,47,6); (173,48,4); (833,50,8); (30,52,4); (738,53,3); (834,56,5); (280,57,8); (780,59,7); (957,61,8); (997,63,4); (7,65,3); (918,65,8); (962,67,5); (64,69,4); (621,69,3); 
Queue 2: [820,25,5/5]; (219,28,3); (888,28,4); (709,30,7); (492,33,7); (324,35,7); (980,35,6); (347,39,7); (943,40,8); (970,42,7); (241,44,5); (109,45,6); (852,47,7); (258,48,9); (574,51,9); (936,53,7); (50,55,4); (349,57,6); (791,59,3); (274,62,7); (169,63,8); (48,64,6); (923,65,9); (991,67,7); (880,69,4); (402,70,6); 
Queue 3: (696,29,4); (941,30,3); (11,33,4); (496,33,8); (417,36,7); (213,38,8); (488,39,6); (89,41,6); (301,43,5); (257,44,5); (124,45,3); (901,47,7); (304,48,7); (721,51,4); (98,52,9); (969,53,7); (375,57,3); (1,58,8); (844,59,6); (358,62,8); (91,64,3); (947,65,7); (407,66,8); (1000,67,9); (944,69,4); (19,71,9); 
Queue 4: [227,26,4/9]; (126,29,6); (719,29,4); (973,30,9); (767,33,4); (408,34,4); (489,36,3); (360,38,9); (583,39,7); (139,41,3); (302,43,6); (172,45,9); (175,47,9); (989,47,3); (809,51,5); (665,54,7); (84,55,5); (399,57,5); (985,59,5); (469,60,3); (557,62,5); (135,64,4); (77,65,8); (952,65,9); (268,68,9); (949,69,3); 
Queue 5: [685,21,1/8]; (712,23,5); (359,26,6); (726,29,9); (88,30,5); (140,31,6); (872,33,8); (601,36,5); (171,39,9); (627,39,8); (204,41,8); (303,43,9); (288,45,4); (606,47,4); (337,48,4); (810,51,6); (425,53,5); (773,54,7); (445,57,9); (545,60,3); (677,62,4); (205,63,9); (191,64,5); (486,66,7); (282,68,6); (659,70,6); 
Queue 6: [760,23,4/6]; (518,26,3); (739,29,7); (176,31,7); (212,32,6); (966,33,6); (656,36,7); (752,39,9); (28,41,8); (342,41,7); (313,43,4); (339,45,8); (341,48,5); (211,49,5); (818,51,7); (777,54,8); (26,56,6); (466,57,6); (563,60,5); (40,62,8); (725,62,5); (210,64,6); (713,66,6); (63,68,8); (436,68,3); (682,70,7); 
Queue 7: [935,23,4/8]; (553,26,5); (344,28,8); (860,29,5); (238,31,6); (426,34,5); (327,35,6); (749,36,8); (885,39,6); (593,41,5); (4,43,5); (580,43,4); (386,45,6); (405,48,9); (131,51,8); (825,51,5); (956,54,4); (740,57,7); (744,60,6); (107,61,6); (828,62,8); (434,64,6); (65,66,6); (984,66,7); (453,68,8); (700,70,8); 
Queue 8: [555,26,4/6]; (869,29,5); (127,30,8); (275,31,4); (22,34,3); (440,34,8); (757,36,7); (115,40,6); (723,41,8); (181,43,7); (724,43,8); (413,45,7); (467,48,6); (715,49,3); (926,51,7); (166,55,4); (184,58,6); (36,59,6); (770,60,7); (51,63,9); (236,63,4); (653,64,4); (167,67,7); (103,68,5); (483,68,6); (779,70,6); 
Queue 9: [975,26,3/9]; (632,27,3); (884,29,9); (651,31,8); (271,32,9); (476,34,3); (822,36,5); (259,39,5); (119,40,7); (756,41,7); (286,44,5); (465,45,3); (267,46,7); (478,48,7); (996,51,9); (185,54,8); (237,55,9); (239,58,9); (374,59,4); (854,60,3); (242,63,4); (9,64,9); (694,64,7); (226,67,5); (603,68,6); (913,70,9); 
Queue 10: [646,27,1/5]; (897,29,9); (2,31,7); (813,31,8); (529,34,7); (101,36,7); (857,36,4); (217,40,8); (761,41,7); (47,42,8); (410,44,6); (528,45,7); (582,48,8); (31,50,6); (129,52,6); (468,55,7); (10,57,3); (481,58,9); (877,60,6); (116,62,5); (250,63,4); (795,64,7); (71,66,9); (248,67,5); (619,68,5); (995,70,9); 
Queue 11: [186,24,5/5]; (717,27,7); (216,29,4); (915,29,4); (317,32,6); (536,34,4); (971,36,6); (530,38,5); (295,40,6); (783,41,4); (551,44,9); (531,45,3); (80,48,7); (599,48,3); (23,52,9); (193,52,8); (548,55,4); (502,58,3); (883,60,5); (163,62,8); (284,63,7); (134,65,9); (406,67,6); (688,68,7); (55,70,7); (998,70,8); 
Queue 12: [199,25,4/8]; (951,27,7); (13,30,7); (218,30,4); (369,32,7); (579,34,3); (33,37,6); (629,38,3); (403,40,8); (797,41,7); (590,44,7); (576,45,7); (727,47,4); (649,48,8); (178,51,3); (340,52,7); (570,55,9); (121,56,8); (609,58,4); (937,60,6); (376,63,8); (253,65,7); (291,66,5); (475,67,7); (748,68,3); (150,71,4); 
Queue 13: [480,28,4/8]; (270,30,8); (21,31,5); (512,32,4); (687,34,6); (421,35,8); (278,37,8); (300,39,4); (412,40,6); (831,41,3); (605,44,5); (835,45,4); (355,46,5); (826,48,8); (387,52,7); (198,54,7); (645,55,7); (617,58,9); (16,60,6); (433,61,3); (418,63,6); (348,65,6); (362,66,4); (510,67,5); (764,68,6); (182,71,4); 
Queue 14: [435,24,3/7]; (499,28,4); (323,30,5); (54,31,8); (552,32,4); (710,34,5); (148,36,8); (296,37,8); (442,40,8); (928,41,7); (654,44,7); (867,45,8); (618,46,3); (922,48,8); (292,50,6); (664,52,8); (755,55,5); (272,56,9); (636,58,5); (640,61,3); (477,63,9); (378,65,8); (381,66,6); (544,67,5); (932,68,9); (508,71,9); 
Queue 15: [452,24,4/7]; (537,28,6); (396,30,8); (32,32,8); (577,32,7); (910,34,4); (309,37,9); (60,40,4); (443,40,7); (965,41,4); (697,44,3); (58,45,9); (678,46,9); (875,49,4); (343,50,3); (793,52,6); (892,55,7); (668,58,8); (454,59,9); (781,61,8); (602,63,7); (506,65,5); (141,67,6); (546,67,3); (942,68,6); (662,71,8); 
Queue 16: [14,28,4/5]; (581,28,4); (430,30,3); (851,32,7); (42,35,4); (438,35,3); (642,37,5); (111,40,4); (463,40,6); (982,41,8); (35,44,9); (703,44,4); (737,46,7); (898,49,5); (232,53,4); (484,53,4); (893,55,8); (705,58,8); (156,60,4); (819,61,3); (608,63,5); (566,65,5); (587,67,9); (46,69,7); (130,69,7); (683,71,6); 
Queue 17: [455,27,6/6]; (661,28,4); (507,30,7); (62,32,8); (206,33,7); (472,35,4); (674,37,5); (878,38,5); (522,40,9); (180,42,6); (796,44,5); (221,46,6); (868,46,6); (448,50,8); (188,51,6); (493,53,8); (946,55,5); (806,58,7); (157,60,6); (830,61,5); (635,63,3); (568,65,7); (676,67,4); (145,69,6); (266,70,3); (792,71,8); 
Queue 18: [652,24,7/9]; (247,25,6); (690,28,6); (511,30,6); (243,33,7); (53,35,3); (634,35,8); (801,37,4); (610,40,5); (245,42,7); (233,44,8); (839,44,8); (940,46,5); (728,50,5); (401,53,3); (591,53,6); (994,55,3); (886,58,9); (840,61,7); (110,63,3); (731,63,8); (768,65,8); (743,67,9); (105,68,5); (364,69,3); (858,71,8); 
Queue 19: [759,28,2/4]; (310,29,5); (549,30,6); (326,33,8); (638,35,9); (151,36,9); (903,38,6); (681,40,8); (778,42,6); (235,44,7); (862,44,3); (787,47,3); (735,50,8); (647,53,4); (260,54,6); (411,56,3); (538,59,6); (429,60,5); (871,61,4); (865,63,7); (37,64,9); (784,65,5); (842,67,4); (168,68,8); (391,69,3); 
Queue 20: [864,24,4/8]; (487,25,3); (798,28,7); (597,30,6); (3,33,3); (446,33,7); (657,35,9); (908,38,6); (882,40,5); (29,42,4); (837,42,7); (900,44,4); (807,47,6); (766,50,9); (366,51,7); (691,53,8); (561,56,7); (144,57,6); (751,59,4); (939,61,6); (988,63,5); (876,65,4); (395,66,6); (950,67,5); (422,69,7); 

Time 72
Waiting clients: (249,73,3); (390,73,4); (491,73,4); (539,73,9); (547,73,7); (704,73,6); (718,73,5); (15,74,6); (100,74,9); (494,74,3); (495,74,5); (525,74,8); (556,74,6); (772,74,6); (788,74,6); (805,74,4); (814,74,6); (39,75,7); (87,75,3); (161,75,4); (289,75,9); (333,75,9); (541,75,5); (575,75,7); (600,75,9); (616,75,7); (711,75,4); (824,75,3); (976,75,4); (83,76,8); (122,76,7); (231,76,7); (234,76,3); (404,76,5); (584,76,7); (630,76,4); (745,76,3); (821,76,3); (829,76,4); (841,76,3); (12,77,5); (225,77,3); (290,77,6); (320,77,7); (365,77,3); (503,77,7); (517,77,3); (535,77,6); (543,77,5); (729,77,9); (874,77,6); (86,78,3); (104,78,5); (244,78,7); (325,78,7); (559,78,3); (573,78,3); (733,78,6); (848,78,5); (906,78,8); (930,78,7); (986,78,8); (66,79,9); (308,79,8); (380,79,4); (626,79,7); (856,79,6); (916,79,7); (8,80,7); (76,80,4); (194,80,4); (394,80,7); (471,80,7); (558,80,4); (615,80,3); (660,80,5); (666,80,7); (754,80,6); (960,80,9); (963,80,6); (68,81,4); (128,81,6); (189,81,3); (196,81,9); (246,81,3); (397,81,8); (520,81,7); (524,81,8); (567,81,3); (663,81,5); (684,81,8); (861,81,7); (863,81,9); (889,81,6); (933,81,5); (179,82,8); (345,82,8); (356,82,7); (444,82,6); (562,82,3); (592,82,5); (633,82,9); (639,82,8); (689,82,3); (934,82,5); (987,82,3); (41,83,5); (56,83,4); (123,83,5); (256,83,7); (312,83,5); (336,83,3); (431,83,8); (526,83,9); (589,83,8); (730,83,7); (786,83,3); (845,83,5); (895,83,6); (904,83,6); (917,83,9); (368,84,6); (385,84,7); (420,84,6); (509,84,8); (516,84,8); (625,84,5); (658,84,5); (732,84,7); (736,84,7); (853,84,5); (866,84,6); (57,85,8); (81,85,5); (96,85,4); (265,85,4); (277,85,3); (293,85,4); (297,85,5); (363,85,7); (382,85,7); (533,85,4); (565,85,8); (595,85,7); (775,85,4); (981,85,5); (993,85,9); (38,86,7); (44,86,6); (152,86,5); (183,86,7); (215,86,9); (261,86,8); (287,86,9); (474,86,8); (490,86,6); (693,86,8); (706,86,5); (769,86,6); (789,86,9); (816,86,7); (147,87,4); (149,87,5); (428,87,4); (540,87,9); (650,87,4); (667,87,7); (679,87,5); (695,87,8); (720,87,5); (785,87,3); (43,88,9); (49,88,9); (73,88,7); (315,88,6); (414,88,6); (532,88,4); (554,88,5); (611,88,3); (762,88,9); (920,88,6); (964,88,4); (45,89,5); (117,89,4); (316,89,4); (335,89,4); (498,89,6); (505,89,9); (746,89,8); (838,89,4); (846,89,5); (896,89,5); (978,89,7); (979,89,4); (18,90,7); (20,90,4); (159,90,7); (269,90,8); (637,90,6); (765,90,4); (815,90,4); (905,90,3); (929,90,6); (27,91,3); (59,91,9); (78,91,6); (222,91,4); (223,91,8); (372,91,3); (527,91,3); (714,91,3); (800,91,6); (881,91,3); (894,91,9); (164,92,7); (613,92,6); (623,92,4); (919,92,3); (209,93,5); (224,93,4); (264,93,6); (299,93,4); (427,93,8); (456,93,4); (457,93,3); (485,93,7); (534,93,7); (572,93,7); (622,93,5); (747,93,4); (808,93,5); (859,93,9); (927,93,3); (931,93,5); (74,94,6); (143,94,9); (154,94,9); (311,94,5); (350,94,4); (701,94,8); (850,94,6); (914,94,3); (958,94,8); (61,95,9); (273,95,8); (423,95,9); (155,96,7); (165,96,4); (214,96,6); (251,96,7); (306,96,4); (392,96,7); (473,96,4); (588,96,4); (594,96,4); (669,96,7); (675,96,5); (692,96,4); (716,96,5); (925,96,8); (5,97,5); (17,97,5); (79,97,9); (138,97,8); (200,97,8); (283,97,3); (319,97,3); (328,97,7); (329,97,4); (424,97,4); (449,97,6); (550,97,8); (849,97,8); (983,97,9); (201,98,8); (307,98,4); (400,98,4); (416,98,7); (586,98,8); (598,98,9); (604,98,3); (673,98,7); (873,98,4); (992,98,5); (153,99,3); (187,99,7); (207,99,5); (373,99,4); (384,99,4); (564,99,7); (585,99,4); (624,99,7); (782,99,4); (790,99,4); (85,100,8); (298,100,8); (514,100,9); (607,100,6); (672,100,9); (722,100,9); (836,100,5); (887,100,7); 
Queue 1: [102,28,3/5]; (804,28,3); (620,30,4); (470,33,9); (69,34,7); (763,35,6); (34,38,8); (974,38,8); (911,40,8); (967,42,7); (94,45,9); (843,47,6); (173,48,4); (833,50,8); (30,52,4); (738,53,3); (834,56,5); (280,57,8); (780,59,7); (957,61,8); (997,63,4); (7,65,3); (918,65,8); (962,67,5); (64,69,4); (621,69,3); (462,72,5); 
Queue 2: [820,25,4/5]; (219,28,3); (888,28,4); (709,30,7); (492,33,7); (324,35,7); (980,35,6); (347,39,7); (943,40,8); (970,42,7); (241,44,5); (109,45,6); (852,47,7); (258,48,9); (574,51,9); (936,53,7); (50,55,4); (349,57,6); (791,59,3); (274,62,7); (169,63,8); (48,64,6); (923,65,9); (991,67,7); (880,69,4); (402,70,6); (500,72,4); 
Queue 3: [696,29,4/4]; (941,30,3); (11,33,4); (496,33,8); (417,36,7); (213,38,8); (488,39,6); (89,41,6); (301,43,5); (257,44,5); (124,45,3); (901,47,7); (304,48,7); (721,51,4); (98,52,9); (969,53,7); (375,57,3); (1,58,8); (844,59,6); (358,62,8); (91,64,3); (947,65,7); (407,66,8); (1000,67,9); (944,69,4); (19,71,9); (569,72,5); 
Queue 4: [227,26,3/9]; (126,29,6); (719,29,4); (973,30,9); (767,33,4); (408,34,4); (489,36,3); (360,38,9); (583,39,7); (139,41,3); (302,43,6); (172,45,9); (175,47,9); (989,47,3); (809,51,5); (665,54,7); (84,55,5); (399,57,5); (985,59,5); (469,60,3); (557,62,5); (135,64,4); (77,65,8); (952,65,9); (268,68,9); (949,69,3); (596,72,6); 
Queue 5: (712,23,5); (359,26,6); (726,29,9); (88,30,5); (140,31,6); (872,33,8); (601,36,5); (171,39,9); (627,39,8); (204,41,8); (303,43,9); (288,45,4); (606,47,4); (337,48,4); (810,51,6); (425,53,5); (773,54,7); (445,57,9); (545,60,3); (677,62,4); (205,63,9); (191,64,5); (486,66,7); (282,68,6); (659,70,6); (95,72,5); (648,72,7); 
Queue 6: [760,23,3/6]; (518,26,3); (739,29,7); (176,31,7); (212,32,6); (966,33,6); (656,36,7); (752,39,9); (28,41,8); (342,41,7); (313,43,4); (339,45,8); (341,48,5); (211,49,5); (818,51,7); (777,54,8); (26,56,6); (466,57,6); (563,60,5); (40,62,8); (725,62,5); (210,64,6); (713,66,6); (63,68,8); (436,68,3); (682,70,7); (758,72,5); 
Queue 7: [935,23,3/8]; (553,26,5); (344,28,8); (860,29,5); (238,31,6); (426,34,5); (327,35,6); (749,36,8); (885,39,6); (593,41,5); (4,43,5); (580,43,4); (386,45,6); (405,48,9); (131,51,8); (825,51,5); (956,54,4); (740,57,7); (744,60,6); (107,61,6); (828,62,8); (434,64,6); (65,66,6); (984,66,7); (453,68,8); (700,70,8); (890,72,4); 
Queue 8: [555,26,3/6]; (869,29,5); (127,30,8); (275,31,4); (22,34,3); (440,34,8); (757,36,7); (115,40,6); (723,41,8); (181,43,7); (724,43,8); (413,45,7); (467,48,6); (715,49,3); (926,51,7); (166,55,4); (184,58,6); (36,59,6); (770,60,7); (51,63,9); (236,63,4); (653,64,4); (167,67,7); (103,68,5); (483,68,6); (779,70,6); (948,72,5); 
Queue 9: [975,26,2/9]; (632,27,3); (884,29,9); (651,31,8); (271,32,9); (476,34,3); (822,36,5); (259,39,5); (119,40,7); (756,41,7); (286,44,5); (465,45,3); (267,46,7); (478,48,7); (996,51,9); (185,54,8); (237,55,9); (239,58,9); (374,59,4); (854,60,3); (242,63,4); (9,64,9); (694,64,7); (226,67,5); (603,68,6); (913,70,9); 
Queue 10: (897,29,9); (2,31,7); (813,31,8); (529,34,7); (101,36,7); (857,36,4); (217,40,8); (761,41,7); (47,42,8); (410,44,6); (528,45,7); (582,48,8); (31,50,6); (129,52,6); (468,55,7); (10,57,3); (481,58,9); (877,60,6); (116,62,5); (250,63,4); (795,64,7); (71,66,9); (248,67,5); (619,68,5); (995,70,9); (160,72,7); 
Queue 11: [186,24,4/5]; (717,27,7); (216,29,4); (915,29,4); (317,32,6); (536,34,4); (971,36,6); (530,38,5); (295,40,6); (783,41,4); (551,44,9); (531,45,3); (80,48,7); (599,48,3); (23,52,9); (193,52,8); (548,55,4); (502,58,3); (883,60,5); (163,62,8); (284,63,7); (134,65,9); (406,67,6); (688,68,7); (55,70,7); (998,70,8); 
Queue 12: [199,25,3/8]; (951,27,7); (13,30,7); (218,30,4); (369,32,7); (579,34,3); (33,37,6); (629,38,3); (403,40,8); (797,41,7); (590,44,7); (576,45,7); (727,47,4); (649,48,8); (178,51,3); (340,52,7); (570,55,9); (121,56,8); (609,58,4); (937,60,6); (376,63,8); (253,65,7); (291,66,5); (475,67,7); (748,68,3); (150,71,4); 
Queue 13: [480,28,3/8]; (270,30,8); (21,31,5); (512,32,4); (687,34,6); (421,35,8); (278,37,8); (300,39,4); (412,40,6); (831,41,3); (605,44,5); (835,45,4); (355,46,5); (826,48,8); (387,52,7); (198,54,7); (645,55,7); (617,58,9); (16,60,6); (433,61,3); (418,63,6); (348,65,6); (362,66,4); (510,67,5); (764,68,6); (182,71,4); 
Queue 14: [435,24,2/7]; (499,28,4); (323,30,5); (54,31,8); (552,32,4); (710,34,5); (148,36,8); (296,37,8); (442,40,8); (928,41,7); (654,44,7); (867,45,8); (618,46,3); (922,48,8); (292,50,6); (664,52,8); (755,55,5); (272,56,9); (636,58,5); (640,61,3); (477,63,9); (378,65,8); (381,66,6); (544,67,5); (932,68,9); (508,71,9); 
Queue 15: [452,24,3/7]; (537,28,6); (396,30,8); (32,32,8); (577,32,7); (910,34,4); (309,37,9); (60,40,4); (443,40,7); (965,41,4); (697,44,3); (58,45,9); (678,46,9); (875,49,4); (343,50,3); (793,52,6); (892,55,7); (668,58,8); (454,59,9); (781,61,8); (602,63,7); (506,65,5); (141,67,6); (546,67,3); (942,68,6); (662,71,8); 
Queue 16: [14,28,3/5]; (581,28,4); (430,30,3); (851,32,7); (42,35,4); (438,35,3); (642,37,5); (111,40,4); (463,40,6); (982,41,8); (35,44,9); (703,44,4); (737,46,7); (898,49,5); (232,53,4); (484,53,4); (893,55,8); (705,58,8); (156,60,4); (819,61,3); (608,63,5); (566,65,5); (587,67,9); (46,69,7); (130,69,7); (683,71,6); 
Queue 17: [455,27,5/6]; (661,28,4); (507,30,7); (62,32,8); (206,33,7); (472,35,4); (674,37,5); (878,38,5); (522,40,9); (180,42,6); (796,44,5); (221,46,6); (868,46,6); (448,50,8); (188,51,6); (493,53,8); (946,55,5); (806,58,7); (157,60,6); (830,61,5); (635,63,3); (568,65,7); (676,67,4); (145,69,6); (266,70,3); (792,71,8); 
Queue 18: [652,24,6/9]; (247,25,6); (690,28,6); (511,30,6); (243,33,7); (53,35,3); (634,35,8); (801,37,4); (610,40,5); (245,42,7); (233,44,8); (839,44,8); (940,46,5); (728,50,5); (401,53,3); (591,53,6); (994,55,3); (886,58,9); (840,61,7); (110,63,3); (731,63,8); (768,65,8); (743,67,9); (105,68,5); (364,69,3); (858,71,8); 
Queue 19: [759,28,1/4]; (310,29,5); (549,30,6); (326,33,8); (638,35,9); (151,36,9); (903,38,6); (681,40,8); (778,42,6); (235,44,7); (862,44,3); (787,47,3); (735,50,8); (647,53,4); (260,54,6); (411,56,3); (538,59,6); (429,60,5); (871,61,4); (865,63,7); (37,64,9); (784,65,5); (842,67,4); (168,68,8); (391,69,3); (192,72,5); 
Queue 20: [864,24,3/8]; (487,25,3); (798,28,7); (597,30,6); (3,33,3); (446,33,7); (657,35,9); (908,38,6); (882,40,5); (29,42,4); (837,42,7); (900,44,4); (807,47,6); (766,50,9); (366,51,7); (691,53,8); (561,56,7); (144,57,6); (751,59,4); (939,61,6); (988,63,5); (876,65,4); (395,66,6); (950,67,5); (422,69,7); (398,72,5); 

Time 73
