
===== Simulation  =====
Queue 9: [495,33,7/9]; (773,36,4); (229,37,3); (390,37,4); (538,39,3); (975,40,4); (748,42,4); (160,44,5); (20,45,3); (124,45,6); (290,46,4); (717,46,3); (935,47,9); (893,51,6); (849,52,3); (662,54,5); (133,55,6); (902,55,6); (23,58,3); (669,58,3); (137,60,4); (175,61,9); (869,63,4); (415,65,3); (931,65,5); (352,68,9); (330,70,4); (990,71,7); (661,74,5); (666,75,5); (691,77,5); (948,79,6); (4,82,5); (680,84,3); (45,85,6); (382,85,4); (864,85,7); (211,88,4); (593,89,3); (241,91,7); (212,93,9); (939,94,7); 
Queue 10: [556,32,8/8]; (794,35,6); (777,36,6); (546,39,6); (342,41,3); (467,42,7); (710,44,6); (123,46,9); (482,47,5); (478,49,4); (417,51,8); (203,54,7); (224,55,5); (907,55,8); (475,58,8); (258,60,6); (470,62,5); (648,65,4); (583,66,3); (822,66,6); (694,68,7); (6,71,7); (672,72,9); (421,76,7); (40,78,7); (721,80,5); (2,82,6); (139,84,9); (228,86,5); (768,87,5); (769,89,3); (242,91,3); (444,93,3); (238,94,7); (8,95,9); (859,96,6); 
Queue 11: [489,35,6/6]; (227,36,8); (574,37,8); (446,41,5); (44,42,9); (853,44,3); (580,45,6); (884,46,5); (22,48,3); (75,48,6); (848,50,6); (481,52,7); (91,54,4); (809,54,3); (941,55,7); (519,58,6); (756,60,8); (237,63,4); (590,63,3); (781,64,6); (554,67,4); (705,68,4); (838,69,7); (106,73,7); (606,73,6); (697,75,3); (151,76,4); (852,78,5); (130,80,7); (821,80,4); (835,82,8); (872,85,4); (185,86,7); (805,87,5); (958,89,6); (429,91,7); (572,94,3); (180,95,5); (206,96,3); (962,96,4); 
Queue 12: [414,32,4/9]; (676,34,5); (832,36,7); (341,38,8); (943,41,3); (922,42,4); (218,44,3); (85,45,8); (814,45,4); (532,46,6); (176,49,5); (870,50,9); (514,53,9); (612,55,4); (315,56,4); (111,58,8); (266,59,6); (379,61,5); (372,64,8); (953,65,9); (610,69,8); (921,72,6); (521,73,7); (715,75,4); (516,76,8); (703,79,5); (487,81,7); (121,83,3); (779,84,6); (304,86,4); (930,87,9); (66,90,9); (173,92,5); (787,94,7); 
Queue 13: [677,34,1/3]; (32,35,3); (58,35,3); (254,35,9); (819,38,8); (912,42,9); (629,43,5); (987,44,9); (323,47,7); (53,50,8); (937,50,8); (936,52,8); (89,56,7); (812,57,7); (527,60,7); (923,62,6); (67,66,5); (419,66,9); (545,68,5); (894,69,5); (344,71,8); (547,74,7); (100,76,4); (256,78,9); (463,80,5); (43,82,4); (345,84,6); (19,86,4); (222,86,4); (557,86,4); (598,88,4); (801,90,5); (68,93,6); (657,93,9); (307,96,7); 
Queue 14: [878,33,4/5]; (501,35,7); (967,37,5); (418,38,5); (750,39,3); (134,42,4); (647,43,6); (353,45,5); (49,46,5); (337,46,6); (587,47,9); (430,51,9); (27,54,7); (408,54,7); (742,57,8); (535,60,5); (251,61,8); (625,63,8); (142,67,8); (621,68,9); (464,71,9); (743,74,4); (247,76,5); (492,79,7); (138,80,9); (128,82,9); (954,85,8); (239,87,3); (424,87,7); (802,90,3); (555,91,3); (751,93,7); (30,94,3); (858,94,4); (392,96,7); 
Queue 15: [867,32,3/7]; (823,35,3); (840,36,8); (71,39,4); (250,39,8); (523,42,4); (579,43,7); (149,45,5); (441,46,4); (355,47,9); (64,50,4); (704,50,4); (131,52,7); (283,54,6); (543,56,3); (95,57,6); (916,57,5); (825,59,7); (165,62,7); (452,64,9); (445,68,7); (952,69,3); (87,70,6); (513,72,8); (826,75,9); (81,77,4); (928,78,3); (197,80,9); (909,83,7); (10,86,4); (82,86,6); (496,86,6); (895,88,3); (816,90,8); (183,92,9); (252,96,8); 
Queue 16: (898,33,7); (977,35,3); (660,37,9); (649,40,8); (569,42,5); (168,44,8); (384,45,6); (639,46,4); (972,47,9); (727,50,7); (596,52,8); (420,54,8); (969,57,5); (896,59,7); (438,62,3); (36,63,8); (565,64,3); (792,65,4); (401,67,4); (929,67,3); (754,68,7); (582,72,9); (192,74,8); (271,76,4); (940,78,9); (395,81,4); (725,81,6); (376,84,4); (667,85,7); (209,87,7); (637,88,3); (280,90,8); (978,93,8); (72,96,7); (752,96,9); 
Queue 17: [232,33,4/8]; (992,35,3); (309,36,8); (714,38,3); (584,39,8); (288,43,9); (265,44,6); (389,46,9); (233,49,3); (730,50,6); (292,52,6); (31,53,9); (494,54,5); (570,56,3); (974,57,8); (112,59,6); (863,60,4); (491,62,9); (989,65,6); (655,68,5); (942,69,8); (728,71,8); (759,74,7); (388,78,5); (24,80,7); (188,80,8); (839,82,9); (431,85,8); (474,87,7); (841,90,4); (51,91,9); (394,94,4); (719,95,8); 
Queue 18: [321,34,3/9]; (109,36,4); (380,36,3); (460,36,5); (274,39,4); (402,41,8); (99,44,6); (147,44,5); (425,45,5); (506,46,7); (305,49,6); (170,50,3); (855,50,9); (857,53,6); (997,55,6); (897,56,9); (54,60,8); (636,63,5); (25,66,3); (161,66,9); (702,67,9); (733,70,8); (117,74,8); (354,75,3); (110,76,3); (949,77,4); (333,79,6); (465,80,6); (62,83,5); (950,84,7); (578,86,6); (135,89,6); (434,89,3); (561,89,5); (653,91,8); (369,95,5); 
Queue 19: [999,33,2/5]; (599,35,3); (611,36,8); (785,40,8); (340,41,7); (927,42,9); (234,46,8); (346,48,4); (537,49,5); (76,50,4); (757,50,3); (594,51,9); (528,54,4); (114,56,6); (359,58,9); (143,59,3); (132,60,4); (469,61,6); (259,65,5); (462,65,3); (778,66,8); (285,69,6); (586,72,4); (883,73,9); (152,75,3); (437,75,5); (973,76,4); (531,79,5); (993,80,7); (12,83,3); (21,83,8); (770,85,7); (963,87,3); (934,88,6); (925,91,9); (282,92,6); (875,94,9); 
Queue 20: [652,32,4/9]; (413,36,9); (34,39,6); (278,39,5); (550,41,8); (400,44,9); (591,45,6); (945,46,5); (320,49,5); (210,50,4); (88,51,7); (788,52,5); (225,55,4); (882,55,6); (998,57,4); (679,58,6); (833,61,6); (398,63,5); (723,63,7); (509,67,5); (179,69,6); (796,71,3); (187,72,9); (673,73,6); (873,75,3); (56,77,6); (552,78,5); (577,80,7); (393,83,3); (783,84,6); (296,85,9); (588,86,4); (786,88,4); (220,90,8); (483,92,3); (52,94,5); (861,95,3); (772,96,3); 

Time 97
Waiting clients: (101,98,5); (216,98,4); (295,98,6); (314,98,9); (328,98,7); (363,98,9); (375,98,9); (533,98,4); (689,98,5); (868,98,5); (964,98,6); (69,99,8); (78,99,3); (122,99,5); (182,99,7); (190,99,4); (329,99,9); (399,99,4); (449,99,3); (512,99,4); (745,99,6); (50,100,4); (196,100,9); (208,100,8); (217,100,8); (318,100,4); (368,100,9); (473,100,5); (493,100,4); (541,100,7); (553,100,3); (729,100,4); (824,100,6); 
Queue 1: [268,32,3/9]; (499,34,8); (724,37,4); (622,39,6); (682,40,9); (845,43,4); (900,44,8); (189,46,3); (451,46,5); (670,47,8); (498,50,3); (153,51,8); (971,53,7); (915,56,8); (774,57,3); (406,58,7); (889,60,4); (505,62,7); (120,66,6); (620,66,7); (659,68,9); (623,72,3); (317,73,9); (468,75,5); (150,77,7); (477,79,9); (347,82,3); (959,83,9); (497,85,4); (255,86,5); (174,88,5); (219,90,5); (901,90,4); (614,92,9); (269,96,4); (422,97,5); 
Queue 2: [654,32,6/9]; (741,34,4); (658,36,5); (261,38,8); (404,41,6); (600,42,3); (879,43,5); (186,45,4); (411,46,6); (722,47,5); (97,49,6); (706,49,3); (270,51,8); (542,53,8); (932,55,9); (9,58,9); (988,60,9); (818,65,3); (215,66,5); (804,66,4); (279,68,8); (860,70,4); (642,72,5); (125,75,5); (194,75,8); (338,77,3); (144,79,7); (592,80,7); (735,83,9); (455,86,9); (3,88,7); (562,89,6); (630,92,8); (490,94,7); (775,96,8); 
Queue 3: [14,33,3/8]; (789,34,9); (184,39,7); (699,39,3); (566,41,9); (913,44,4); (236,46,7); (791,47,8); (167,49,9); (293,51,5); (619,52,9); (205,56,8); (169,57,7); (749,58,3); (617,60,8); (573,64,8); (84,67,3); (332,67,7); (488,68,3); (409,69,5); (888,71,8); (504,75,7); (93,76,7); (970,77,6); (650,80,7); (726,81,6); (510,84,9); (687,86,8); (918,90,9); (127,91,3); (985,91,3); (776,93,6); (944,95,9); 
Queue 4: [503,34,4/7]; (146,36,8); (387,37,4); (529,39,5); (257,41,6); (603,42,6); (459,44,4); (645,45,6); (141,47,9); (718,48,9); (231,52,7); (544,54,5); (1,57,5); (92,57,8); (198,58,3); (905,58,4); (740,60,4); (195,62,5); (520,62,7); (850,66,8); (628,69,8); (348,70,9); (306,74,7); (525,77,4); (33,78,9); (286,80,4); (766,81,4); (765,83,5); (595,85,4); (484,86,6); (191,87,4); (416,87,7); (370,90,5); (675,92,7); (808,93,5); (448,95,6); (575,97,7); 
Queue 5: [48,35,8/8]; (917,35,5); (811,37,4); (747,39,8); (284,43,4); (454,43,7); (914,44,3); (684,45,5); (644,46,9); (856,48,3); (734,49,3); (311,51,4); (407,52,6); (631,54,4); (360,55,3); (701,55,5); (371,57,6); (349,59,5); (164,61,6); (991,61,3); (563,62,7); (886,66,9); (737,69,9); (275,71,3); (899,71,4); (767,73,4); (507,75,4); (281,76,6); (761,79,9); (308,80,6); (585,82,5); (881,84,8); (919,86,7); (524,87,6); (461,90,5); (947,92,9); (16,96,4); (113,96,5); (755,96,6); 
Queue 6: (581,34,9); (177,37,3); (357,37,9); (795,40,3); (428,42,8); (607,43,8); (688,45,9); (433,48,4); (986,49,4); (98,50,5); (356,51,3); (264,52,8); (145,54,9); (799,57,9); (511,59,7); (336,62,4); (685,64,5); (403,67,8); (126,68,9); (815,69,9); (148,74,7); (540,75,9); (201,79,5); (846,79,7); (693,82,7); (615,85,3); (272,86,8); (397,87,7); (439,89,8); (436,91,3); (665,93,7); (965,95,7); (61,97,6); 
Queue 7: [638,34,5/8]; (277,36,9); (753,38,8); (640,42,3); (426,43,9); (674,44,3); (435,45,8); (466,47,7); (806,50,3); (641,51,7); (65,52,5); (708,52,9); (273,56,5); (249,58,6); (686,60,9); (18,62,4); (427,62,7); (906,65,8); (260,69,5); (559,71,9); (243,72,5); (817,73,4); (571,75,8); (485,79,4); (690,80,9); (539,81,6); (887,83,4); (502,85,7); (920,86,4); (828,88,5); (294,89,5); (744,90,4); (996,91,7); (115,94,3); (924,94,6); (386,97,9); 
Queue 8: [59,33,6/7]; (847,34,4); (712,36,8); (827,40,8); (442,41,7); (994,43,7); (70,46,7); (518,46,4); (904,47,5); (616,50,8); (800,51,9); (634,54,9); (713,57,6); (548,59,4); (39,60,9); (885,62,4); (558,65,6); (83,68,7); (291,68,4); (549,69,5); (903,71,5); (995,73,4); (226,74,8); (339,76,3); (646,78,9); (698,80,4); (968,81,7); (522,85,5); (80,86,7); (515,86,9); (172,91,5); (732,93,3); (530,94,7); (55,95,3); (246,95,9); (956,97,7); 
Queue 9: [495,33,6/9]; (773,36,4); (229,37,3); (390,37,4); (538,39,3); (975,40,4); (748,42,4); (160,44,5); (20,45,3); (124,45,6); (290,46,4); (717,46,3); (935,47,9); (893,51,6); (849,52,3); (662,54,5); (133,55,6); (902,55,6); (23,58,3); (669,58,3); (137,60,4); (175,61,9); (869,63,4); (415,65,3); (931,65,5); (352,68,9); (330,70,4); (990,71,7); (661,74,5); (666,75,5); (691,77,5); (948,79,6); (4,82,5); (680,84,3); (45,85,6); (382,85,4); (864,85,7); (211,88,4); (593,89,3); (241,91,7); (212,93,9); (939,94,7); (609,97,5); 
Queue 10: [556,32,7/8]; (794,35,6); (777,36,6); (546,39,6); (342,41,3); (467,42,7); (710,44,6); (123,46,9); (482,47,5); (478,49,4); (417,51,8); (203,54,7); (224,55,5); (907,55,8); (475,58,8); (258,60,6); (470,62,5); (648,65,4); (583,66,3); (822,66,6); (694,68,7); (6,71,7); (672,72,9); (421,76,7); (40,78,7); (721,80,5); (2,82,6); (139,84,9); (228,86,5); (768,87,5); (769,89,3); (242,91,3); (444,93,3); (238,94,7); (8,95,9); (859,96,6); 
Queue 11: [489,35,5/6]; (227,36,8); (574,37,8); (446,41,5); (44,42,9); (853,44,3); (580,45,6); (884,46,5); (22,48,3); (75,48,6); (848,50,6); (481,52,7); (91,54,4); (809,54,3); (941,55,7); (519,58,6); (756,60,8); (237,63,4); (590,63,3); (781,64,6); (554,67,4); (705,68,4); (838,69,7); (106,73,7); (606,73,6); (697,75,3); (151,76,4); (852,78,5); (130,80,7); (821,80,4); (835,82,8); (872,85,4); (185,86,7); (805,87,5); (958,89,6); (429,91,7); (572,94,3); (180,95,5); (206,96,3); (962,96,4); 
Queue 12: [414,32,3/9]; (676,34,5); (832,36,7); (341,38,8); (943,41,3); (922,42,4); (218,44,3); (85,45,8); (814,45,4); (532,46,6); (176,49,5); (870,50,9); (514,53,9); (612,55,4); (315,56,4); (111,58,8); (266,59,6); (379,61,5); (372,64,8); (953,65,9); (610,69,8); (921,72,6); (521,73,7); (715,75,4); (516,76,8); (703,79,5); (487,81,7); (121,83,3); (779,84,6); (304,86,4); (930,87,9); (66,90,9); (173,92,5); (787,94,7); (327,97,6); 
Queue 13: (32,35,3); (58,35,3); (254,35,9); (819,38,8); (912,42,9); (629,43,5); (987,44,9); (323,47,7); (53,50,8); (937,50,8); (936,52,8); (89,56,7); (812,57,7); (527,60,7); (923,62,6); (67,66,5); (419,66,9); (545,68,5); (894,69,5); (344,71,8); (547,74,7); (100,76,4); (256,78,9); (463,80,5); (43,82,4); (345,84,6); (19,86,4); (222,86,4); (557,86,4); (598,88,4); (801,90,5); (68,93,6); (657,93,9); (307,96,7); (643,97,3); 
Queue 14: [878,33,3/5]; (501,35,7); (967,37,5); (418,38,5); (750,39,3); (134,42,4); (647,43,6); (353,45,5); (49,46,5); (337,46,6); (587,47,9); (430,51,9); (27,54,7); (408,54,7); (742,57,8); (535,60,5); (251,61,8); (625,63,8); (142,67,8); (621,68,9); (464,71,9); (743,74,4); (247,76,5); (492,79,7); (138,80,9); (128,82,9); (954,85,8); (239,87,3); (424,87,7); (802,90,3); (555,91,3); (751,93,7); (30,94,3); (858,94,4); (392,96,7); 
Queue 15: [867,32,2/7]; (823,35,3); (840,36,8); (71,39,4); (250,39,8); (523,42,4); (579,43,7); (149,45,5); (441,46,4); (355,47,9); (64,50,4); (704,50,4); (131,52,7); (283,54,6); (543,56,3); (95,57,6); (916,57,5); (825,59,7); (165,62,7); (452,64,9); (445,68,7); (952,69,3); (87,70,6); (513,72,8); (826,75,9); (81,77,4); (928,78,3); (197,80,9); (909,83,7); (10,86,4); (82,86,6); (496,86,6); (895,88,3); (816,90,8); (183,92,9); (252,96,8); 
Queue 16: [898,33,7/7]; (977,35,3); (660,37,9); (649,40,8); (569,42,5); (168,44,8); (384,45,6); (639,46,4); (972,47,9); (727,50,7); (596,52,8); (420,54,8); (969,57,5); (896,59,7); (438,62,3); (36,63,8); (565,64,3); (792,65,4); (401,67,4); (929,67,3); (754,68,7); (582,72,9); (192,74,8); (271,76,4); (940,78,9); (395,81,4); (725,81,6); (376,84,4); (667,85,7); (209,87,7); (637,88,3); (280,90,8); (978,93,8); (72,96,7); (752,96,9); 
Queue 17: [232,33,3/8]; (992,35,3); (309,36,8); (714,38,3); (584,39,8); (288,43,9); (265,44,6); (389,46,9); (233,49,3); (730,50,6); (292,52,6); (31,53,9); (494,54,5); (570,56,3); (974,57,8); (112,59,6); (863,60,4); (491,62,9); (989,65,6); (655,68,5); (942,69,8); (728,71,8); (759,74,7); (388,78,5); (24,80,7); (188,80,8); (839,82,9); (431,85,8); (474,87,7); (841,90,4); (51,91,9); (394,94,4); (719,95,8); 
Queue 18: [321,34,2/9]; (109,36,4); (380,36,3); (460,36,5); (274,39,4); (402,41,8); (99,44,6); (147,44,5); (425,45,5); (506,46,7); (305,49,6); (170,50,3); (855,50,9); (857,53,6); (997,55,6); (897,56,9); (54,60,8); (636,63,5); (25,66,3); (161,66,9); (702,67,9); (733,70,8); (117,74,8); (354,75,3); (110,76,3); (949,77,4); (333,79,6); (465,80,6); (62,83,5); (950,84,7); (578,86,6); (135,89,6); (434,89,3); (561,89,5); (653,91,8); (369,95,5); (381,97,4); 
Queue 19: [999,33,1/5]; (599,35,3); (611,36,8); (785,40,8); (340,41,7); (927,42,9); (234,46,8); (346,48,4); (537,49,5); (76,50,4); (757,50,3); (594,51,9); (528,54,4); (114,56,6); (359,58,9); (143,59,3); (132,60,4); (469,61,6); (259,65,5); (462,65,3); (778,66,8); (285,69,6); (586,72,4); (883,73,9); (152,75,3); (437,75,5); (973,76,4); (531,79,5); (993,80,7); (12,83,3); (21,83,8); (770,85,7); (963,87,3); (934,88,6); (925,91,9); (282,92,6); (875,94,9); (831,97,7); 
Queue 20: [652,32,3/9]; (413,36,9); (34,39,6); (278,39,5); (550,41,8); (400,44,9); (591,45,6); (945,46,5); (320,49,5); (210,50,4); (88,51,7); (788,52,5); (225,55,4); (882,55,6); (998,57,4); (679,58,6); (833,61,6); (398,63,5); (723,63,7); (509,67,5); (179,69,6); (796,71,3); (187,72,9); (673,73,6); (873,75,3); (56,77,6); (552,78,5); (577,80,7); (393,83,3); (783,84,6); (296,85,9); (588,86,4); (786,88,4); (220,90,8); (483,92,3); (52,94,5); (861,95,3); (772,96,3); (711,97,9); 

Time 98
Waiting clients: (69,99,8); (78,99,3); (122,99,5); (182,99,7); (190,99,4); (329,99,9); (399,99,4); (449,99,3); (512,99,4); (745,99,6); (50,100,4); (196,100,9); (208,100,8); (217,100,8); (318,100,4); (368,100,9); (473,100,5); (493,100,4); (541,100,7); (553,100,3); (729,100,4); (824,100,6); 
Queue 1: [268,32,2/9]; (499,34,8); (724,37,4); (622,39,6); (682,40,9); (845,43,4); (900,44,8); (189,46,3); (451,46,5); (670,47,8); (498,50,3); (153,51,8); (971,53,7); (915,56,8); (774,57,3); (406,58,7); (889,60,4); (505,62,7); (120,66,6); (620,66,7); (659,68,9); (623,72,3); (317,73,9); (468,75,5); (150,77,7); (477,79,9); (347,82,3); (959,83,9); (497,85,4); (255,86,5); (174,88,5); (219,90,5); (901,90,4); (614,92,9); (269,96,4); (422,97,5); 
Queue 2: [654,32,5/9]; (741,34,4); (658,36,5); (261,38,8); (404,41,6); (600,42,3); (879,43,5); (186,45,4); (411,46,6); (722,47,5); (97,49,6); (706,49,3); (270,51,8); (542,53,8); (932,55,9); (9,58,9); (988,60,9); (818,65,3); (215,66,5); (804,66,4); (279,68,8); (860,70,4); (642,72,5); (125,75,5); (194,75,8); (338,77,3); (144,79,7); (592,80,7); (735,83,9); (455,86,9); (3,88,7); (562,89,6); (630,92,8); (490,94,7); (775,96,8); 
Queue 3: [14,33,2/8]; (789,34,9); (184,39,7); (699,39,3); (566,41,9); (913,44,4); (236,46,7); (791,47,8); (167,49,9); (293,51,5); (619,52,9); (205,56,8); (169,57,7); (749,58,3); (617,60,8); (573,64,8); (84,67,3); (332,67,7); (488,68,3); (409,69,5); (888,71,8); (504,75,7); (93,76,7); (970,77,6); (650,80,7); (726,81,6); (510,84,9); (687,86,8); (918,90,9); (127,91,3); (985,91,3); (776,93,6); (944,95,9); (868,98,5); 
Queue 4: [503,34,3/7]; (146,36,8); (387,37,4); (529,39,5); (257,41,6); (603,42,6); (459,44,4); (645,45,6); (141,47,9); (718,48,9); (231,52,7); (544,54,5); (1,57,5); (92,57,8); (198,58,3); (905,58,4); (740,60,4); (195,62,5); (520,62,7); (850,66,8); (628,69,8); (348,70,9); (306,74,7); (525,77,4); (33,78,9); (286,80,4); (766,81,4); (765,83,5); (595,85,4); (484,86,6); (191,87,4); (416,87,7); (370,90,5); (675,92,7); (808,93,5); (448,95,6); (575,97,7); 
Queue 5: [48,35,7/8]; (917,35,5); (811,37,4); (747,39,8); (284,43,4); (454,43,7); (914,44,3); (684,45,5); (644,46,9); (856,48,3); (734,49,3); (311,51,4); (407,52,6); (631,54,4); (360,55,3); (701,55,5); (371,57,6); (349,59,5); (164,61,6); (991,61,3); (563,62,7); (886,66,9); (737,69,9); (275,71,3); (899,71,4); (767,73,4); (507,75,4); (281,76,6); (761,79,9); (308,80,6); (585,82,5); (881,84,8); (919,86,7); (524,87,6); (461,90,5); (947,92,9); (16,96,4); (113,96,5); (755,96,6); (314,98,9); 
Queue 6: [581,34,9/9]; (177,37,3); (357,37,9); (795,40,3); (428,42,8); (607,43,8); (688,45,9); (433,48,4); (986,49,4); (98,50,5); (356,51,3); (264,52,8); (145,54,9); (799,57,9); (511,59,7); (336,62,4); (685,64,5); (403,67,8); (126,68,9); (815,69,9); (148,74,7); (540,75,9); (201,79,5); (846,79,7); (693,82,7); (615,85,3); (272,86,8); (397,87,7); (439,89,8); (436,91,3); (665,93,7); (965,95,7); (61,97,6); (328,98,7); 
Queue 7: [638,34,4/8]; (277,36,9); (753,38,8); (640,42,3); (426,43,9); (674,44,3); (435,45,8); (466,47,7); (806,50,3); (641,51,7); (65,52,5); (708,52,9); (273,56,5); (249,58,6); (686,60,9); (18,62,4); (427,62,7); (906,65,8); (260,69,5); (559,71,9); (243,72,5); (817,73,4); (571,75,8); (485,79,4); (690,80,9); (539,81,6); (887,83,4); (502,85,7); (920,86,4); (828,88,5); (294,89,5); (744,90,4); (996,91,7); (115,94,3); (924,94,6); (386,97,9); 
Queue 8: [59,33,5/7]; (847,34,4); (712,36,8); (827,40,8); (442,41,7); (994,43,7); (70,46,7); (518,46,4); (904,47,5); (616,50,8); (800,51,9); (634,54,9); (713,57,6); (548,59,4); (39,60,9); (885,62,4); (558,65,6); (83,68,7); (291,68,4); (549,69,5); (903,71,5); (995,73,4); (226,74,8); (339,76,3); (646,78,9); (698,80,4); (968,81,7); (522,85,5); (80,86,7); (515,86,9); (172,91,5); (732,93,3); (530,94,7); (55,95,3); (246,95,9); (956,97,7); 
Queue 9: [495,33,5/9]; (773,36,4); (229,37,3); (390,37,4); (538,39,3); (975,40,4); (748,42,4); (160,44,5); (20,45,3); (124,45,6); (290,46,4); (717,46,3); (935,47,9); (893,51,6); (849,52,3); (662,54,5); (133,55,6); (902,55,6); (23,58,3); (669,58,3); (137,60,4); (175,61,9); (869,63,4); (415,65,3); (931,65,5); (352,68,9); (330,70,4); (990,71,7); (661,74,5); (666,75,5); (691,77,5); (948,79,6); (4,82,5); (680,84,3); (45,85,6); (382,85,4); (864,85,7); (211,88,4); (593,89,3); (241,91,7); (212,93,9); (939,94,7); (609,97,5); 
Queue 10: [556,32,6/8]; (794,35,6); (777,36,6); (546,39,6); (342,41,3); (467,42,7); (710,44,6); (123,46,9); (482,47,5); (478,49,4); (417,51,8); (203,54,7); (224,55,5); (907,55,8); (475,58,8); (258,60,6); (470,62,5); (648,65,4); (583,66,3); (822,66,6); (694,68,7); (6,71,7); (672,72,9); (421,76,7); (40,78,7); (721,80,5); (2,82,6); (139,84,9); (228,86,5); (768,87,5); (769,89,3); (242,91,3); (444,93,3); (238,94,7); (8,95,9); (859,96,6); (964,98,6); 
Queue 11: [489,35,4/6]; (227,36,8); (574,37,8); (446,41,5); (44,42,9); (853,44,3); (580,45,6); (884,46,5); (22,48,3); (75,48,6); (848,50,6); (481,52,7); (91,54,4); (809,54,3); (941,55,7); (519,58,6); (756,60,8); (237,63,4); (590,63,3); (781,64,6); (554,67,4); (705,68,4); (838,69,7); (106,73,7); (606,73,6); (697,75,3); (151,76,4); (852,78,5); (130,80,7); (821,80,4); (835,82,8); (872,85,4); (185,86,7); (805,87,5); (958,89,6); (429,91,7); (572,94,3); (180,95,5); (206,96,3); (962,96,4); (101,98,5); 
Queue 12: [414,32,2/9]; (676,34,5); (832,36,7); (341,38,8); (943,41,3); (922,42,4); (218,44,3); (85,45,8); (814,45,4); (532,46,6); (176,49,5); (870,50,9); (514,53,9); (612,55,4); (315,56,4); (111,58,8); (266,59,6); (379,61,5); (372,64,8); (953,65,9); (610,69,8); (921,72,6); (521,73,7); (715,75,4); (516,76,8); (703,79,5); (487,81,7); (121,83,3); (779,84,6); (304,86,4); (930,87,9); (66,90,9); (173,92,5); (787,94,7); (327,97,6); 
Queue 13: [32,35,3/3]; (58,35,3); (254,35,9); (819,38,8); (912,42,9); (629,43,5); (987,44,9); (323,47,7); (53,50,8); (937,50,8); (936,52,8); (89,56,7); (812,57,7); (527,60,7); (923,62,6); (67,66,5); (419,66,9); (545,68,5); (894,69,5); (344,71,8); (547,74,7); (100,76,4); (256,78,9); (463,80,5); (43,82,4); (345,84,6); (19,86,4); (222,86,4); (557,86,4); (598,88,4); (801,90,5); (68,93,6); (657,93,9); (307,96,7); (643,97,3); (363,98,9); 
Queue 14: [878,33,2/5]; (501,35,7); (967,37,5); (418,38,5); (750,39,3); (134,42,4); (647,43,6); (353,45,5); (49,46,5); (337,46,6); (587,47,9); (430,51,9); (27,54,7); (408,54,7); (742,57,8); (535,60,5); (251,61,8); (625,63,8); (142,67,8); (621,68,9); (464,71,9); (743,74,4); (247,76,5); (492,79,7); (138,80,9); (128,82,9); (954,85,8); (239,87,3); (424,87,7); (802,90,3); (555,91,3); (751,93,7); (30,94,3); (858,94,4); (392,96,7); (375,98,9); 
Queue 15: [867,32,1/7]; (823,35,3); (840,36,8); (71,39,4); (250,39,8); (523,42,4); (579,43,7); (149,45,5); (441,46,4); (355,47,9); (64,50,4); (704,50,4); (131,52,7); (283,54,6); (543,56,3); (95,57,6); (916,57,5); (825,59,7); (165,62,7); (452,64,9); (445,68,7); (952,69,3); (87,70,6); (513,72,8); (826,75,9); (81,77,4); (928,78,3); (197,80,9); (909,83,7); (10,86,4); (82,86,6); (496,86,6); (895,88,3); (816,90,8); (183,92,9); (252,96,8); (533,98,4); 
Queue 16: [898,33,6/7]; (977,35,3); (660,37,9); (649,40,8); (569,42,5); (168,44,8); (384,45,6); (639,46,4); (972,47,9); (727,50,7); (596,52,8); (420,54,8); (969,57,5); (896,59,7); (438,62,3); (36,63,8); (565,64,3); (792,65,4); (401,67,4); (929,67,3); (754,68,7); (582,72,9); (192,74,8); (271,76,4); (940,78,9); (395,81,4); (725,81,6); (376,84,4); (667,85,7); (209,87,7); (637,88,3); (280,90,8); (978,93,8); (72,96,7); (752,96,9); 
Queue 17: [232,33,2/8]; (992,35,3); (309,36,8); (714,38,3); (584,39,8); (288,43,9); (265,44,6); (389,46,9); (233,49,3); (730,50,6); (292,52,6); (31,53,9); (494,54,5); (570,56,3); (974,57,8); (112,59,6); (863,60,4); (491,62,9); (989,65,6); (655,68,5); (942,69,8); (728,71,8); (759,74,7); (388,78,5); (24,80,7); (188,80,8); (839,82,9); (431,85,8); (474,87,7); (841,90,4); (51,91,9); (394,94,4); (719,95,8); (216,98,4); 
Queue 18: [321,34,1/9]; (109,36,4); (380,36,3); (460,36,5); (274,39,4); (402,41,8); (99,44,6); (147,44,5); (425,45,5); (506,46,7); (305,49,6); (170,50,3); (855,50,9); (857,53,6); (997,55,6); (897,56,9); (54,60,8); (636,63,5); (25,66,3); (161,66,9); (702,67,9); (733,70,8); (117,74,8); (354,75,3); (110,76,3); (949,77,4); (333,79,6); (465,80,6); (62,83,5); (950,84,7); (578,86,6); (135,89,6); (434,89,3); (561,89,5); (653,91,8); (369,95,5); (381,97,4); (295,98,6); 
